Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Electricity production from oil, gas and coal sources (% of total)",Germany,65.1267226085046,63.6857654317158,65.0194161575017,63.1776597381209,63.1546024640363,62.6987073069295,62.7929355241136,64.3785733337972,62.6816995442682,62.3168236440403,61.0271015216553,62.7923675518375,60.7520728900659,59.7388663075499,59.4572466855947,60.400870842583,59.6811379501634,59.2383224450782,56.7323430952925,55.0630531681038
"Electricity production from oil, gas and coal sources (% of total)",Iceland,0.0975990630489947,0.0716075904045829,0.0796051584142652,0.0695603784084585,0.0650702758979698,0.0497945972861945,0.0712927756653992,0.0705882352941176,0.0463875681317407,0.0575638959244762,0.040281973816717,0.0166986724555398,0.0121455031274671,0.0118807175953428,0.0117240166481036,0.0116204752774388,0.0170949911675879,0.0275999116802826,0.016553550736633,0.0212777275386989
"Electricity production from oil, gas and coal sources (% of total)",Italy,80.4526353603623,80.874073112557,81.2185842975695,79.6848662513741,80.6702205296713,79.4320580814582,82.0251358401914,82.9277834831877,80.5826686997299,82.7998248214526,82.6706013500557,83.6306298706776,80.6137908377907,75.1573690325489,73.2616401080419,71.3698411431308,67.9648029922838,60.0363309240072,55.4890765004531,60.2467662539689
"Electricity production from oil, gas and coal sources (% of total)",Russian Federation,68.400053890135,67.4925045668732,67.6981901235674,66.1915166198023,65.8982415787,64.6170781923082,65.3831276312475,66.1916730101233,65.1912829805195,65.7123572399567,66.404189703833,66.4161894771951,68.0920542626328,65.5211631794514,67.1186430862954,67.4458998614436,67.5044631459638,66.1551888304436,66.0132933835248,65.481225536611
"Electricity production from oil, gas and coal sources (% of total)",Spain,43.4672511752661,50.8879337235061,50.0935922892364,57.7831002200771,55.9539382856315,51.3689196668769,59.785675879575,54.1461177631911,57.6977574714804,63.6383423448324,61.7009831451171,62.0834285827875,60.7030079298214,56.1642380657076,46.1705551086082,49.8489021826003,49.2001823488988,40.0188313880154,38.8031962291189,44.0671437622394
"Electricity production from oil, gas and coal sources (% of total)",United Kingdom,71.1510879927171,69.7648777135002,69.8907995203266,71.168514715948,74.4769282136895,73.2814984517533,73.520456584199,74.1703416745898,75.3880872423188,74.4298553964585,75.6124342322649,78.4620239152507,80.2167190707585,74.2327867885738,76.3785477623534,71.0662200152243,68.4682031950976,64.5925288277872,60.9687646327242,53.1808559978118
"Electricity production from oil, gas and coal sources (% of total)",United Arab Emirates,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.905857543635,99.7416929836606,99.7675988882433
"Electricity production from oil, gas and coal sources (% of total)",Albania,4.27950518221331,3.82555470543229,3.67978077901742,2.67084177564929,3.8509836751779,4.6916890080429,6.04601391118245,2.14342948717949,2.49732429539779,1.28605548410803,1.68356263577118,2.51748251748252,0,0.0192233756247597,0.0132135306553911,1.4077785731329,0,0,0,0
"Electricity production from oil, gas and coal sources (% of total)",Algeria,99.3463735838094,99.6511141089454,99.0757458516035,99.180029890536,99.7875019675744,99.7408450704225,99.7938368055556,99.1038517466437,99.1968,98.3635559486953,99.3811389314711,99.3924077857834,99.2966497663784,99.2052154489494,99.6195390737744,99.0199906293925,98.9163196682753,99.4489898146602,99.6046200305096,99.6773162010524
"Electricity production from oil, gas and coal sources (% of total)",Angola,10.0194552529183,23.6474694589878,19.5751138088012,33.0337078651685,36.8858131487889,37.9120879120879,35.2407932011331,37.7944862155388,21.594982078853,20.3517587939699,19.3889897156685,22.3811004041032,24.5909528392685,34.6568109820486,32.0425766195632,29.0921960714918,39.2005157962605,41.9790652385589,46.8248945147679,46.8250716919295
"Electricity production from oil, gas and coal sources (% of total)",Arab World,84.7901507625048,85.370073047112,85.530340864696,86.6011190692125,87.5417677532965,89.4408237943882,91.0225657413442,91.5781598256627,91.7333465947839,90.0853538734945,89.922484938789,89.9847877496621,90.3294562343198,86.8171913538847,85.8455372831921,86.0365281737414,86.7452028557574,87.0575073750651,86.2433897653434,86.100436770305
"Electricity production from oil, gas and coal sources (% of total)",Armenia,37.3028644995172,50.2902637253276,49.5073493781295,42.6622354381669,45.1829472977509,48.5639686684073,28.6102554810654,27.6495182694056,30.3648424543947,28.9377869241729,24.8443023060091,25.2458460495083,26.1698440207972,20.3491447716452,22.1537513480203,32.1668909825034,42.297162767546,41.1543450064851,42.4387096774194,35.9148608795999
"Electricity production from oil, gas and coal sources (% of total)",Austria,32.7565610184045,31.8110801831732,30.0196744768378,29.0439949262301,27.2104753315295,30.4534363895394,30.5900569960136,38.7920202420091,35.3231742751986,35.9080124676291,33.8117715056353,30.6100753669179,30.0268096514745,27.917847879848,32.8686666470398,33.3809737923947,24.3021394265755,20.8350116189001,17.7210464814334,22.2220423230737
"Electricity production from oil, gas and coal sources (% of total)",Azerbaijan,90.9990050915901,89.8313138512711,89.1599066562951,91.7143485915493,91.7963527461362,93.1418028465999,89.1984385861719,88.4008268345391,87.329838116262,86.8441762854145,89.7404555270342,89.1792923513526,89.6871967841796,87.7570489718041,81.5766969535008,86.8138366019513,92.078475726466,93.0418771944849,94.0189259139437,92.5915424497732
"Electricity production from oil, gas and coal sources (% of total)",Bahrain,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Electricity production from oil, gas and coal sources (% of total)",Bangladesh,93.5593515774795,93.9365828976219,93.2852041608446,94.2352941176471,95.2507767421216,94.2904783808648,95.9871417090812,96.2002840909091,96.9655228294778,97.1679207471547,97.4636822322305,97.5842606031285,97.2236834414636,98.8783387578341,98.212797254229,98.0250492605259,98.3999835262139,98.0534638554217,98.6802757632734,98.7731100981173
"Electricity production from oil, gas and coal sources (% of total)",Belarus,99.9325691166554,99.9194074528917,99.880810488677,99.9283451500981,99.8965556875216,99.8803016398675,99.8752645902631,99.8798212340857,99.8782441525152,99.8675753367139,99.8679701989878,99.8177762417921,99.7631819219356,99.5851988411904,99.5214214070784,99.4813664596273,99.275950517874,98.9811787856667,99.0960126673384,98.929053459304
"Electricity production from oil, gas and coal sources (% of total)",Belgium,40.5999627352338,37.5553871643056,42.0420347243375,39.3373797471391,39.6312807316395,38.4237706377674,38.9181976550242,40.956905733536,41.0584093037592,40.9315241106535,39.8527528809219,39.4479480851842,38.6286685091466,39.8046901097922,40.2640861956881,35.0225807176399,35.9515320812046,31.936127744511,33.4773852479651,39.2146431241732
"Electricity production from oil, gas and coal sources (% of total)",Benin,100,96.6101694915254,97.4683544303797,97.2222222222222,97.6190476190476,96.969696969697,96.8253968253968,97.5,98.7654320987654,99.0654205607477,97.4025974025974,98.6363636363636,98.6899563318777,99.21875,99.1304347826087,100,100,100,100,94.4444444444444
"Electricity production from oil, gas and coal sources (% of total)",Bolivia,54.5398394070414,53.5426267281106,56.711590296496,52.6410718886885,48.479381443299,45.1507537688442,46.0564053537285,52.8855032317636,51.2933893433562,58.7418300653595,58.1320754716981,58.301360306941,58.6212824479972,60.5129880738441,66.0469234174413,65.803324099723,67.6935125962668,67.8239305641661,71.9931467732724,68.5975609756098
"Electricity production from oil, gas and coal sources (% of total)",Bosnia and Herzegovina,29.7547683923706,46.8910439247005,49.7961881678969,45.5190072877684,51.1554319685492,51.297236322617,51.1543810848401,60.0479318302858,53.0248271527341,52.404380257102,55.9921857389736,66.0471826205024,67.165890845308,60.1799846821547,53.1301097874328,71.2892670157068,70.06817213464,58.5353274883961,63.2735148514851,64.4826924307377
"Electricity production from oil, gas and coal sources (% of total)",Botswana,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.8916576381365,99.956766104626,99.9662959218065
"Electricity production from oil, gas and coal sources (% of total)",Brunei Darussalam,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9463087248322,99.9491094147583,99.9545661063153,99.9556147359077,99.9523809523809
"Electricity production from oil, gas and coal sources (% of total)",Bulgaria,50.8357524112745,51.8899134229605,51.7923004604296,51.087614087693,48.6640751857501,51.0956953186016,46.8163817021983,52.0057645057645,51.7138994834162,47.666696988993,47.786910465474,59.0795817127419,57.9961421137628,55.1945447252306,54.2538627029141,59.4746416648342,54.6426501212993,50.9809840024147,50.4144735440152,50.4041688892536
"Electricity production from oil, gas and coal sources (% of total)",Cambodia,100,100,100,100,99.7767857142857,99.803536345776,95.8791208791209,93.5779816513761,94.8466257668712,93.8796680497925,94.2324003392706,95.4423592493298,95.6140350877193,94.6287519747235,94.5,92.9245283018868,62.3430962343096,42.0697412823397,38.8634879163945,53.5819877188992
"Electricity production from oil, gas and coal sources (% of total)",Cameroon,1.13753877973113,1.15089514066496,1.64141414141414,1.24407582938389,1.09195402298851,1.89212086981079,3.57575757575758,4.23452768729642,4.62287104622871,5.79420579420579,11.1829220524873,25.1764257104711,24.1506776975885,29.3273387515131,26.7842007119851,24.708664077014,24.6349206349206,24.6642468239564,24.6749024707412,23.8828055637763
"Electricity production from oil, gas and coal sources (% of total)",Central Europe and the Baltics,70.0071271787027,69.2366921246546,68.3840180593358,68.6197421881851,69.3811405798573,68.6804204681407,66.8831345578929,68.6283207216545,66.4819896563534,65.7068034708034,66.9170539449696,68.0045953300378,65.6629983231232,63.3670440562247,62.8911541443383,64.6809269536208,62.4981203734335,59.3627464717383,56.4941066469611,58.3001690838923
"Electricity production from oil, gas and coal sources (% of total)",Chile,39.5470666710051,37.865273147731,51.8291137458109,61.9692628288617,51.4521682718699,45.7384025769439,44.5490142199629,49.8430459757842,53.0991251366974,46.1169118207454,44.7451193058568,55.8444000068366,54.2509714591987,51.0128124897072,59.6121388622299,60.403573113387,63.5546443778584,64.1086703620064,57.1863734175446,56.3956650350856
"Electricity production from oil, gas and coal sources (% of total)",Colombia,17.0079793367465,28.3555655195606,30.2536917834154,20.1391807949185,24.4753623188406,25.6618019428203,23.4958483193464,21.2114049977439,18.349122066011,19.8303434849117,19.3992374221148,18.466608720846,15.9891308234116,27.1220843759296,27.8793080236941,16.53471026965,20.4498058968847,26.0013245414495,25.9616893212192,31.763188779576
"Electricity production from oil, gas and coal sources (% of total)","Congo, Dem. Rep.",0.294647241774431,0.376759865159627,0.401861252115059,0.452318130418394,0.0501504513540622,0.0838644750083864,0.131147540983607,0.113876687815194,0.113234253361642,0.0949281258475725,0.609836934906536,1.10378076630297,1.28493840243741,1.09498344792462,1.08791903858318,1.11406507152804,0.11823436678928,0.108985226447082,0.124434389140271,0.178930887944531
"Electricity production from oil, gas and coal sources (% of total)","Congo, Rep.",0.436681222707424,0.441501103752759,0.581395348837209,14.4144144144144,0.337837837837838,0,0,14.2857142857143,16.8765743073048,18.013856812933,17.8807947019868,17.6904176904177,18.6550976138829,38.7755102040816,45.280612244898,38.8244392884764,41.9411764705882,43.1831480397894,45.2873563218391,46.6551326412918
"Electricity production from oil, gas and coal sources (% of total)",Costa Rica,9.2877967513536,3.04758510069506,8.14705338998707,2.15280025898349,0.852724382136147,1.48257968865827,1.62126245847176,2.10653428149738,0.803408399269629,3.28087167070218,6.12855007473842,7.97790055248619,7.14587291534727,4.84425349087003,6.68892831054993,8.77746135069162,8.15804993119717,11.685393258427,10.2084760692963,0.998890122086571
"Electricity production from oil, gas and coal sources (% of total)",Cote d'Ivoire,45.3038674033149,53.3862565120318,65.7633018398807,63.587294996886,63.25,63.1525076765609,67.3403853418965,63.9866325928838,66.3339382940109,72.7688787185355,71.3174182139699,66.0451074409519,65.2413793103448,62.4765797990121,71.7183570829841,69.8639121167405,73.560433295325,78.1176470588235,76.0680666183925,83.2740213523132
"Electricity production from oil, gas and coal sources (% of total)",Croatia,29.5444374832185,42.8152779134512,47.3459053605727,43.4692147645835,42.697327532629,43.7710437710438,53.9472648563558,58.6264402668284,45.0744765057207,45.9293865359577,48.5645747891356,62.192108409725,54.2915264846256,43.9940164547494,37.1586915382536,52.9615795090715,50.3256867742849,33.4982433498243,26.0419767788032,33.1731624844278
"Electricity production from oil, gas and coal sources (% of total)",Cyprus,100,100,100,100,100,100,100,100,100,99.977153301348,99.9785038693035,99.9384110039006,99.7046662728884,99.405560882071,98.6283352123262,96.3887198214648,94.5516217935128,92.3776223776224,92.7126436781609,91.2199426428414
"Electricity production from oil, gas and coal sources (% of total)",Czech Republic,76.323582407596,77.129109114409,76.5396756622927,75.5061643728861,78.2200216702555,76.6535549748094,71.3889071649451,66.4823222565688,65.3013486096193,65.9860126203757,64.6472374303679,66.2823025386263,63.6304700162075,60.9564876519012,60.1322205551388,58.8803355766571,55.5550428553301,53.2683006231978,53.4008649055185,55.9153190665246
"Electricity production from oil, gas and coal sources (% of total)",Denmark,87.9063864730693,82.4032494640641,80.6971031060735,77.6901336073998,72.5182370399135,74.1260038697023,74.5641051747397,80.5547135495605,74.8095756256801,70.6781437951774,78.0206529126746,71.7672194526401,70.0923093729517,70.1646373306214,66.0954145437703,57.5378239518578,49.2948112439334,51.9816941542181,41.8499875714641,31.8996787231838
"Electricity production from oil, gas and coal sources (% of total)",Dominican Republic,86.3492063492064,90.1464897733554,88.7503569049205,85.7548932023065,90.8522163729305,92.5408107474811,91.1289168693662,87.9057482449434,83.4844986807388,82.2076762868194,84.6180411659069,85.8693480721849,88.3921464579464,86.9534355479841,88.1111921979699,87.9103829206231,85.523411176949,83.4303115993257,86.6606273355226,88.3675570244352
"Electricity production from oil, gas and coal sources (% of total)",Early-demographic dividend,72.3352432198527,73.0052170262746,73.3909629424619,74.4099054496116,75.4563764253521,76.72651526177,77.3624511625904,77.7410930152841,77.2811975662265,76.8324539250604,76.3920691557634,77.7573114732127,78.2852431156129,78.0770455220412,77.3803422019548,76.7893160474244,77.6402484676928,77.0799123192994,77.8011249549692,78.1911247341352
"Electricity production from oil, gas and coal sources (% of total)",East Asia & Pacific,69.6419095213198,70.6096760788188,70.1195564521294,71.4925770470684,72.4213370552828,72.5333192639206,74.0133430082932,76.1570521571418,75.3811862696399,75.5724679494,76.3546518276609,77.8221844978063,76.5312973735023,76.5353812470537,76.2317193568025,79.0593014903405,78.0510686912596,77.8480602994889,76.0411613503397,74.5973770664018
"Electricity production from oil, gas and coal sources (% of total)",East Asia & Pacific (excluding high income),80.2209070160328,81.0912391919817,80.6062588304578,81.3315533216011,81.2524379303156,79.4388014669162,80.5753317201345,82.2305131960434,81.3849582929608,81.6875251340475,82.2357803823037,82.559198914249,80.2564693325756,80.2472196501508,79.6923617537928,80.954245249878,77.9418965155213,77.5544349154996,75.2549624242018,73.804564651607
"Electricity production from oil, gas and coal sources (% of total)",East Asia & Pacific (IDA & IBRD countries),80.8353426935889,81.5852539432985,81.0767178437214,81.7709580395362,81.6397844073778,79.7889020108441,80.9075899012488,82.5740900844945,81.7025473631641,81.9884410445216,82.4923251451675,82.8086725837296,80.4922245602467,80.4401378714803,79.8777304191943,81.1308021826152,78.1031883015586,77.7113720227911,75.3864231478168,73.899220039633
"Electricity production from oil, gas and coal sources (% of total)",Ecuador,32.0770877944325,36.9426751592357,40.257116620753,30.3744664338378,28.2981530343008,36.0090497737557,36.7008748317631,37.8053005369825,42.4265962404847,44.8836291913215,48.3055062166963,43.4583435133154,38.8584790349152,49.1518121600517,54.5081757137731,44.441199376947,45.1306517267037,51.0081251880831,50.82486526515,47.1970576848626
"Electricity production from oil, gas and coal sources (% of total)","Egypt, Arab Rep.",79.044250997461,79.4841514342439,80.5895245052886,78.5633987882327,82.2965588728357,81.5674455464566,85.3537392084314,85.9355136946724,87.0018460201976,87.8590486705309,88.2667429185405,86.9406772211078,88.0990537240537,89.9309352517986,89.9520422899807,90.673163665934,91.120587020434,91.1181196072597,91.1290922087205,91.7407144858966
"Electricity production from oil, gas and coal sources (% of total)",El Salvador,31.49792776791,46.5978806469604,46.5695364238411,35.8034744842562,41.9307077287533,45.8153141694225,48.6141238852736,42.7441229656419,45.3576188360729,41.7582417582418,42.6171529619806,43.7962484942351,37.4832439678284,43.6982044198895,34.9598930481283,37.0705244122966,39.7627064293731,39.5567602040816,40.3021050940061,42.1773250960093
"Electricity production from oil, gas and coal sources (% of total)",Eritrea,100,99.5327102803738,99.4871794871795,99.5327102803738,99.5238095238095,99.5708154506438,99.6138996138996,99.6389891696751,99.6466431095406,99.6527777777778,99.2565055762082,99.3055555555556,99.3031358885017,99.3220338983051,99.3569131832797,99.406528189911,99.4428969359331,99.4594594594595,99.4845360824742,99.5073891625616
"Electricity production from oil, gas and coal sources (% of total)",Estonia,4.71273206635175,5.56519852462573,7.27614129796972,7.48669569424287,9.55009984729238,9.6428150418484,9.71033188694734,7.86494733733635,7.05551242236025,7.7609015188633,8.35388409371147,5.11894995898277,6.98421699272281,6.27634126893724,5.80839247145943,5.63096253781122,5.76585610428679,3.90207156308851,5.05383255664471,7.15177114332341
"Electricity production from oil, gas and coal sources (% of total)",Ethiopia,5.8016219588272,2.97397769516729,2.9038112522686,1.15571776155718,1.37395459976105,0.944333996023857,1.02739726027397,0.696864111498258,0.708940527766837,0.421792618629174,0.305903946160905,4.56723992106005,12.3643102991792,11.122244488978,0.622489959839357,0.583964646464647,0.158061116965227,0.0919328889910365,0.0315291644771414,0.0383251892306218
"Electricity production from oil, gas and coal sources (% of total)",Euro area,47.6515914778759,47.983962318554,49.2862672660845,49.2641487626655,49.0268660763042,48.0682256580012,49.8910726459716,50.3241633861771,49.9323706643215,51.0985009919111,50.4116943205269,51.1817324466941,49.7181078867699,48.1062455564211,46.4009517390269,46.2929965644308,44.9215007545006,41.4664597170335,38.9636592720782,40.6754011642967
"Electricity production from oil, gas and coal sources (% of total)",Europe & Central Asia,55.0150306004115,54.331181359132,54.5237024069925,54.3427262962654,54.6998196528154,54.2468077422219,55.1049529931106,56.3454015909676,55.2600066043479,55.6108948055027,56.1411811880046,56.8938278444361,56.5354581345903,54.7261301601424,54.0217728319845,54.2013673522801,52.7836545811948,50.7420727416788,49.4574485018878,48.9846637845217
"Electricity production from oil, gas and coal sources (% of total)",Europe & Central Asia (excluding high income),65.0213064576059,64.9295470692074,64.7223744748222,64.4451332376075,65.0124246260121,65.0377163803931,64.8336045409359,65.6419992308023,64.1540687949973,64.9326852203774,65.5023566114042,66.9672093791658,68.4287474699037,66.4175489545159,65.9938192499428,67.4145811668067,67.2904229114801,66.2961621212329,67.1947241808726,65.3853596288916
"Electricity production from oil, gas and coal sources (% of total)",Europe & Central Asia (IDA & IBRD countries),67.8965142480145,67.4920394058957,67.1850927045625,66.8467027482126,67.5746003602024,67.5644316906313,67.3686189472643,68.3984192473824,66.7078912855325,67.2193814281226,67.8644959935619,69.1199627431465,70.0281411767958,68.0224982234578,67.3031049547316,68.8620119688963,68.5567962545566,67.3008910263824,67.6155491195724,66.098984449838
"Electricity production from oil, gas and coal sources (% of total)",European Union,50.6739077429944,50.0865962098774,50.7161437545997,50.5883960110068,50.6390356112575,49.6885336965691,51.2634881033186,52.347793433653,51.1443288472478,51.6625945413488,51.7535307967573,52.3381898251717,50.7294142836799,49.204875246475,47.5561848490158,47.5618791343704,45.679238865817,42.7303553450239,40.2136651505199,41.5289176951203
"Electricity production from oil, gas and coal sources (% of total)",Finland,36.535828059908,30.983289001966,26.5238644947055,28.9186115150381,28.4240310963759,31.7012592970491,34.504702821693,41.2186039892797,35.5256567068554,26.8028675866368,36.3130527748081,31.5908671302849,26.9707614422978,30.4194591294454,33.3118476832685,27.4350008843417,20.7794236695971,25.5722244832087,20.8138749375863,16.1858390308614
"Electricity production from oil, gas and coal sources (% of total)",Fragile and conflict affected situations,52.702963223757,52.4688621067572,52.1162958332847,51.0606776709609,51.6069881021039,53.7977922929773,55.2879223616824,54.4302877978105,52.7847443055192,47.9848300099905,47.5391443233451,48.2911574251771,49.8451228986269,49.5117149831941,53.0187742812911,51.2613444762575,51.9792132602726,51.0940160940942,50.0754536504801,50.6049893749305
"Electricity production from oil, gas and coal sources (% of total)",Gabon,35.996705107084,35.031847133758,39.0171258376768,36.8975903614458,38.4030418250951,37.1002132196162,37.246963562753,40.8735332464146,41.4935064935065,47.9034307496823,42.7627627627628,53.3448673587082,50.4939626783754,47.9803493449782,52.6614987080103,58.4027437530622,57.4861367837338,55.0095419847328,59.6596596596597,56.2558795860771
"Electricity production from oil, gas and coal sources (% of total)",Georgia,16.5159315430639,15.5800642189027,16.9339069221744,16.1525445789405,21.0668103448276,20.1095574455817,6.75210141931928,8.85474860335196,12.6372039283651,14.1874225952938,27.0618910388363,18.1709073451752,15.272684254111,13.3909792007478,7.47728170683524,22.6015303119482,25.4976792160908,17.7751267521622,19.6316652203259,21.9606757130989
"Electricity production from oil, gas and coal sources (% of total)",Ghana,0.0301795684321714,0.508277664827186,0,0,0,0,0,0,0,0,0,0,0,0.223264121455682,10.779974427068,24.3392857142857,12.0841650033267,10.4032320721001,18.1979480058628,38.847793925681
"Electricity production from oil, gas and coal sources (% of total)",Gibraltar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Electricity production from oil, gas and coal sources (% of total)",Greece,89.3871872863172,90.6888108657489,91.4530099610221,89.9787427877315,91.9382311651848,94.2817846107469,93.1689683937344,89.5812106035748,89.701256524918,89.0521143587931,87.1981920603533,92.6344660426401,90.8300483214649,86.571512750843,81.4335767950215,86.0474548773068,83.197577792039,74.7277375074413,75.6132928113144,71.1280923160048
"Electricity production from oil, gas and coal sources (% of total)",Guatemala,31.3556808068822,31.77758571017,44.2773788150808,42.9866872467683,48.2804232804233,52.0232200785385,58.2619932159587,50.7857850771627,42.894292029645,39.8807305255311,44.6975263286799,52.3755139333029,44.5859142005047,50.8897977230021,36.1520296862701,35.5625748829104,33.1172970675733,32.8326612903226,31.425908667288,39.6093326098752
"Electricity production from oil, gas and coal sources (% of total)",Haiti,55.0413223140496,66.9421487603306,53.8461538461538,41.9770773638968,48.2632541133455,52.3569023569024,52.4680073126143,52.3364485981308,52.4680073126143,52.3381294964029,52.4561403508772,67.0940170940171,62.7572016460905,71.2898751733703,69.8466780238501,87.168610816543,79.9090909090909,86.6350710900474,91.2875121006776,92.0038535645472
